,completed
20865,1.0
83121,1.0
124960,0.0
148090,1.0
83524,0.0
1487,0.0
83357,1.0
135065,0.0
104911,1.0
134812,0.0
136545,0.0
32601,0.0
51178,0.0
144913,1.0
51192,0.0
107153,0.0
89258,0.0
44899,0.0
101318,0.0
95807,1.0
143507,0.0
53321,0.0
30587,1.0
57114,0.0
36586,0.0
86391,1.0
59956,0.0
15416,0.0
49593,0.0
22597,0.0
93961,1.0
91849,0.0
6544,0.0
24880,0.0
129208,0.0
60654,0.0
128787,0.0
48450,0.0
74837,1.0
53426,1.0
75780,0.0
133218,0.0
139069,0.0
108427,0.0
15320,0.0
57295,0.0
41847,0.0
28212,0.0
7958,0.0
96833,0.0
135228,1.0
81968,0.0
68359,0.0
86107,0.0
48472,0.0
129985,0.0
104431,1.0
56441,0.0
40221,0.0
134260,0.0
15382,1.0
79235,0.0
109195,0.0
37840,0.0
134194,0.0
79797,0.0
137822,0.0
106308,1.0
38618,1.0
44418,0.0
54731,0.0
108346,0.0
4118,0.0
24092,0.0
123086,0.0
97708,1.0
64033,1.0
127228,0.0
95630,0.0
34303,0.0
3379,1.0
114281,0.0
1909,0.0
72002,1.0
42300,0.0
811,0.0
88306,0.0
3457,0.0
10900,0.0
101471,1.0
105835,1.0
19061,0.0
109729,0.0
29252,0.0
16549,0.0
41888,0.0
31596,0.0
91768,0.0
140395,1.0
120156,0.0
94582,0.0
43768,0.0
72287,1.0
75647,0.0
64998,0.0
83213,0.0
51316,1.0
46525,0.0
51824,0.0
138724,0.0
40973,0.0
71453,0.0
12465,1.0
68840,0.0
43875,1.0
2825,0.0
34843,0.0
25546,0.0
21306,0.0
59201,1.0
126838,1.0
22932,1.0
2202,0.0
138247,0.0
57613,0.0
79811,0.0
5467,0.0
41491,0.0
68244,0.0
82108,1.0
34995,0.0
10599,0.0
93856,0.0
115798,0.0
44054,0.0
88778,0.0
20736,0.0
109102,0.0
139603,0.0
136021,0.0
47957,0.0
113611,1.0
68082,1.0
127578,0.0
61344,1.0
40457,0.0
139469,1.0
142994,0.0
124617,1.0
48973,0.0
31247,0.0
79160,0.0
125822,1.0
3984,0.0
125307,0.0
36239,0.0
129032,0.0
100182,0.0
145673,0.0
7639,0.0
146149,0.0
102112,0.0
143309,0.0
110893,0.0
77605,0.0
80436,0.0
127148,0.0
10850,1.0
109980,0.0
122919,1.0
80027,0.0
116491,0.0
123656,1.0
117445,1.0
33809,0.0
1095,0.0
70821,0.0
6193,0.0
104516,1.0
21238,0.0
57119,0.0
137586,1.0
82893,1.0
26113,0.0
27192,0.0
96133,0.0
123813,0.0
109671,1.0
24283,0.0
100626,0.0
79970,0.0
125715,0.0
147169,0.0
8491,1.0
107032,0.0
72997,1.0
7281,1.0
32230,0.0
32472,0.0
37822,0.0
100337,0.0
114637,1.0
97067,0.0
49973,0.0
2371,0.0
144091,0.0
42458,0.0
96578,0.0
86465,0.0
15487,0.0
131460,1.0
148082,0.0
131121,0.0
52089,1.0
43086,0.0
144457,0.0
50503,1.0
6210,0.0
135870,0.0
38675,0.0
11888,1.0
91043,0.0
16064,1.0
89229,1.0
41782,1.0
98483,0.0
85031,1.0
73259,1.0
59832,0.0
15236,0.0
129196,0.0
74225,1.0
69207,1.0
88252,0.0
48452,0.0
57929,0.0
125262,0.0
79916,0.0
33560,0.0
59449,0.0
4702,0.0
77297,0.0
770,1.0
67504,0.0
100899,0.0
8540,1.0
44767,0.0
138116,1.0
115846,1.0
52203,0.0
98852,1.0
66498,0.0
109856,0.0
52711,0.0
36251,0.0
50183,1.0
144485,0.0
123719,0.0
4836,0.0
17843,1.0
65848,1.0
98731,0.0
105827,0.0
8518,0.0
57767,1.0
143048,0.0
60345,1.0
144552,0.0
99134,0.0
114673,1.0
21361,0.0
10384,0.0
35912,1.0
73572,0.0
142393,0.0
80681,1.0
145669,0.0
85568,0.0
134124,1.0
37663,0.0
100994,0.0
14992,0.0
55605,0.0
115200,0.0
73126,0.0
86168,1.0
80992,0.0
87488,0.0
115516,0.0
80091,1.0
69998,1.0
76449,0.0
126840,0.0
110776,0.0
116803,1.0
65619,1.0
79281,0.0
14721,1.0
22418,0.0
34662,0.0
93032,0.0
79625,0.0
75320,0.0
52504,0.0
3920,0.0
57319,0.0
85487,1.0
53314,1.0
130007,0.0
90618,1.0
65686,0.0
97099,0.0
138492,1.0
139569,0.0
69937,1.0
121974,0.0
52588,0.0
144228,1.0
12235,0.0
87453,0.0
99368,0.0
134001,0.0
147843,0.0
130319,0.0
19494,0.0
94891,1.0
103880,1.0
139774,1.0
138568,0.0
25658,1.0
8987,1.0
73308,0.0
2820,0.0
129092,0.0
48606,0.0
111052,1.0
74358,0.0
143885,0.0
35714,1.0
19678,0.0
99947,1.0
59804,0.0
9832,0.0
29526,0.0
51814,0.0
115980,0.0
18162,0.0
42766,0.0
57206,0.0
37340,0.0
43998,0.0
8470,0.0
133898,1.0
147817,1.0
131931,0.0
140917,1.0
64246,0.0
53347,0.0
12676,1.0
99760,1.0
74154,0.0
83075,1.0
137986,0.0
130208,0.0
59230,1.0
119561,0.0
6204,1.0
20809,1.0
106129,1.0
426,1.0
112261,0.0
123499,0.0
73580,0.0
44752,0.0
54924,1.0
13148,0.0
11070,0.0
128731,1.0
22622,1.0
74617,1.0
126400,0.0
104915,0.0
9361,0.0
133909,0.0
78573,1.0
139297,0.0
28633,0.0
145651,1.0
67236,0.0
79662,0.0
99943,0.0
125367,0.0
12339,1.0
128621,0.0
8059,1.0
115984,0.0
19344,0.0
70421,0.0
64293,0.0
100283,0.0
47323,0.0
33239,0.0
48410,0.0
40165,0.0
121933,0.0
4360,0.0
73046,0.0
104194,1.0
53471,0.0
139618,1.0
42166,1.0
101363,0.0
156,0.0
148245,0.0
118137,0.0
70104,1.0
26855,0.0
44881,1.0
70312,1.0
23900,0.0
103906,1.0
74408,0.0
78594,0.0
19806,0.0
31542,0.0
78179,1.0
52780,0.0
105698,1.0
83926,0.0
46207,0.0
124869,0.0
110025,0.0
73228,0.0
36715,0.0
58437,0.0
67314,0.0
54799,0.0
83374,0.0
74135,1.0
32900,0.0
35314,0.0
17161,0.0
61766,0.0
16278,1.0
109594,1.0
13329,0.0
104657,0.0
86830,1.0
65823,1.0
37772,0.0
105272,1.0
119550,0.0
140301,0.0
21000,0.0
12077,1.0
98001,0.0
28186,0.0
104885,0.0
105557,0.0
95542,1.0
98698,1.0
37796,0.0
54567,0.0
119414,0.0
46266,1.0
144450,0.0
37315,0.0
136544,0.0
137423,0.0
33673,0.0
97982,0.0
8383,0.0
133858,0.0
107592,0.0
117223,0.0
51367,0.0
111811,1.0
123671,0.0
32520,0.0
93306,0.0
34355,0.0
64774,1.0
54665,1.0
817,1.0
116427,1.0
80051,0.0
101450,1.0
142268,1.0
81165,0.0
78568,0.0
148342,0.0
91758,1.0
29545,0.0
133872,0.0
76529,0.0
76018,0.0
66012,0.0
36553,1.0
10417,1.0
49862,1.0
120332,0.0
72459,0.0
16805,0.0
34061,0.0
108732,0.0
1745,0.0
57697,0.0
20777,0.0
17224,0.0
138917,0.0
140920,1.0
129235,0.0
67195,0.0
61971,0.0
58086,0.0
138287,0.0
87344,0.0
92009,0.0
51986,0.0
62272,0.0
19975,1.0
113051,0.0
101488,1.0
74606,1.0
22010,0.0
82287,0.0
108207,0.0
131516,0.0
60091,1.0
32809,0.0
10960,0.0
78023,0.0
68984,0.0
124040,0.0
127935,0.0
37065,0.0
28380,0.0
99347,0.0
118059,1.0
11248,0.0
48405,0.0
5359,0.0
82539,0.0
68443,0.0
55487,0.0
104942,1.0
43699,0.0
9623,0.0
87080,0.0
122387,0.0
6560,0.0
23217,1.0
23937,0.0
5183,0.0
134407,1.0
140463,1.0
90689,0.0
113075,0.0
10547,0.0
42278,0.0
97686,0.0
145720,0.0
142069,1.0
3337,0.0
139841,0.0
131589,0.0
88901,0.0
45208,0.0
135709,0.0
121520,0.0
29077,1.0
51496,0.0
16419,0.0
55315,1.0
33302,1.0
144388,0.0
118166,0.0
53793,0.0
66310,0.0
63461,0.0
117990,0.0
131347,0.0
71809,0.0
75694,1.0
138249,0.0
110591,0.0
63781,1.0
88062,1.0
127067,0.0
53750,1.0
74596,0.0
51344,0.0
49108,0.0
59958,0.0
32181,0.0
56098,0.0
47379,1.0
45735,0.0
64080,0.0
75048,0.0
96818,0.0
139025,0.0
110505,0.0
93627,0.0
108061,0.0
46232,0.0
143455,0.0
44044,1.0
20308,0.0
85071,1.0
144779,0.0
48792,0.0
25006,0.0
44166,0.0
72974,0.0
41791,0.0
21325,0.0
107370,0.0
88772,0.0
40514,1.0
94501,0.0
120011,0.0
85977,0.0
29257,0.0
77683,0.0
44806,0.0
83731,1.0
47930,0.0
57129,1.0
133950,0.0
77928,0.0
43208,0.0
134513,0.0
145616,0.0
5529,0.0
115680,0.0
116400,0.0
122632,0.0
79274,0.0
132535,0.0
18280,0.0
142930,1.0
23163,0.0
102827,1.0
108991,0.0
80074,1.0
133161,0.0
24411,0.0
64180,1.0
36465,1.0
111725,0.0
135631,1.0
82888,0.0
121023,0.0
80366,0.0
25748,1.0
68070,0.0
22269,0.0
83534,1.0
37221,0.0
57167,0.0
31345,0.0
126866,1.0
142028,0.0
121358,0.0
79046,0.0
103937,0.0
83808,1.0
46983,0.0
60972,0.0
2489,0.0
6138,1.0
104754,0.0
65481,1.0
107698,1.0
111417,0.0
39571,0.0
116310,1.0
114713,0.0
416,1.0
110969,0.0
52439,0.0
80019,0.0
104223,0.0
137650,0.0
137495,0.0
48171,1.0
71516,0.0
1525,1.0
44416,0.0
104059,0.0
36322,1.0
31210,0.0
140442,0.0
121672,0.0
128571,0.0
51746,1.0
51163,0.0
104545,1.0
93138,0.0
105567,1.0
42174,0.0
41281,1.0
27400,0.0
48685,0.0
24345,0.0
31525,0.0
27354,0.0
64161,1.0
44879,1.0
105593,0.0
58112,0.0
8230,0.0
120646,1.0
142029,1.0
15300,0.0
53548,0.0
98643,0.0
87946,0.0
94044,1.0
58071,0.0
137854,1.0
143432,0.0
110159,1.0
35515,0.0
288,1.0
128400,0.0
85422,1.0
65473,0.0
28447,1.0
59919,0.0
84403,0.0
84507,0.0
2298,0.0
134530,0.0
114917,1.0
90365,0.0
1039,1.0
53535,0.0
18066,0.0
86935,0.0
48301,1.0
49170,1.0
95001,0.0
627,0.0
69934,1.0
137175,0.0
131982,1.0
80507,1.0
65251,0.0
121344,0.0
57098,0.0
47448,0.0
119259,0.0
66069,1.0
88060,1.0
35574,0.0
95592,0.0
65189,0.0
46372,0.0
132784,0.0
23030,0.0
126045,1.0
142625,0.0
130296,0.0
104770,0.0
87001,0.0
71972,1.0
133992,0.0
6480,0.0
71761,0.0
128343,0.0
33187,0.0
97602,0.0
65613,1.0
46421,1.0
107159,0.0
75730,1.0
10912,0.0
77681,0.0
117074,0.0
46521,0.0
71811,0.0
35987,0.0
51988,0.0
1941,0.0
48699,0.0
10814,0.0
128723,1.0
125528,1.0
13436,0.0
24545,0.0
93606,1.0
87040,1.0
125704,0.0
29783,1.0
145973,1.0
43811,0.0
118755,0.0
41480,1.0
42570,0.0
24244,0.0
24644,0.0
86752,1.0
46731,1.0
44555,0.0
93236,0.0
55644,1.0
114968,0.0
91409,0.0
121803,0.0
66525,0.0
24075,0.0
51567,1.0
108440,0.0
77727,1.0
134744,1.0
111200,0.0
131611,0.0
30026,0.0
134973,0.0
43255,1.0
94284,0.0
4940,1.0
31201,0.0
14906,0.0
78159,0.0
14146,0.0
122994,0.0
42391,0.0
80700,0.0
86282,0.0
42481,0.0
8343,0.0
27024,0.0
108707,0.0
13450,0.0
115030,0.0
147664,0.0
17804,1.0
90923,0.0
82883,0.0
11639,1.0
87313,0.0
116825,0.0
116623,0.0
131375,0.0
3564,0.0
11830,1.0
32659,0.0
22538,0.0
49901,0.0
96945,0.0
43124,0.0
132226,0.0
74563,0.0
90919,0.0
9491,1.0
128246,0.0
128477,0.0
97729,0.0
64614,1.0
82351,0.0
46123,0.0
33130,1.0
12941,0.0
118126,1.0
19714,0.0
104744,0.0
131303,1.0
52808,0.0
107980,0.0
89949,0.0
40825,0.0
96764,0.0
7300,0.0
82257,0.0
19831,1.0
18263,0.0
145665,0.0
104530,0.0
110296,0.0
94291,0.0
139088,1.0
69374,0.0
101936,1.0
83815,0.0
20605,1.0
91620,0.0
84555,0.0
51069,0.0
96798,1.0
108303,0.0
119570,1.0
147329,1.0
24624,1.0
83950,0.0
82832,0.0
124476,0.0
95124,0.0
82727,0.0
10462,1.0
95751,1.0
95573,0.0
72807,0.0
145054,1.0
91742,0.0
21953,0.0
100510,0.0
12652,0.0
33,1.0
6294,1.0
57361,0.0
80987,0.0
51626,1.0
48382,0.0
59192,0.0
5773,1.0
105851,1.0
68723,0.0
100992,0.0
130900,1.0
105673,0.0
147355,1.0
122485,0.0
46074,0.0
126952,0.0
100231,0.0
22935,0.0
142804,0.0
64549,0.0
80307,0.0
96636,1.0
146079,1.0
56920,0.0
16436,0.0
88463,0.0
24602,1.0
31806,0.0
108294,0.0
143146,0.0
70605,0.0
137353,0.0
103176,1.0
48114,0.0
20502,0.0
61933,0.0
15647,1.0
23620,1.0
100920,1.0
12530,0.0
113656,0.0
1688,1.0
48743,0.0
136586,0.0
16337,0.0
19106,0.0
141049,0.0
23726,0.0
50162,0.0
48867,1.0
3047,0.0
15582,0.0
64639,1.0
61853,1.0
8399,0.0
20790,0.0
3498,0.0
312,0.0
68416,0.0
53421,1.0
107815,1.0
75455,0.0
65118,0.0
142240,1.0
91235,0.0
116202,1.0
112221,1.0
51435,1.0
103200,0.0
38331,1.0
145589,0.0
62347,1.0
50341,1.0
87504,0.0
143139,0.0
92140,1.0
69638,0.0
105040,0.0
102215,0.0
123180,0.0
10829,1.0
92230,0.0
68746,0.0
3644,0.0
1715,0.0
16107,0.0
134188,1.0
103939,0.0
37525,0.0
101529,0.0
60835,1.0
49280,0.0
21004,0.0
118712,0.0
135648,0.0
98739,0.0
90840,0.0
105997,0.0
1033,0.0
73325,0.0
49096,0.0
102800,0.0
73252,1.0
140755,0.0
37657,0.0
57531,0.0
123850,1.0
87692,0.0
134737,1.0
65394,0.0
439,0.0
93757,0.0
27821,1.0
140923,0.0
62254,1.0
81205,0.0
99626,1.0
138558,0.0
26282,0.0
49739,0.0
48534,0.0
134127,0.0
34561,0.0
109653,0.0
78052,0.0
123689,0.0
57728,0.0
92817,1.0
23005,0.0
17906,0.0
114580,0.0
81142,0.0
117000,0.0
65374,0.0
81255,1.0
131734,0.0
38962,0.0
82376,0.0
65964,0.0
8983,0.0
106874,0.0
44917,0.0
13594,0.0
116697,1.0
144521,0.0
82121,0.0
85535,0.0
22436,1.0
106641,0.0
112403,0.0
110506,0.0
88026,1.0
25762,0.0
47889,1.0
67005,0.0
108971,1.0
5341,0.0
11449,0.0
131421,1.0
25002,0.0
90185,0.0
111454,0.0
102845,0.0
55863,0.0
20798,0.0
47066,0.0
6518,0.0
6954,0.0
71753,1.0
81737,0.0
79011,0.0
28476,0.0
59663,0.0
137435,1.0
108723,0.0
82803,1.0
79835,1.0
77142,0.0
95558,1.0
131350,0.0
29071,0.0
30925,0.0
66312,0.0
31871,0.0
39744,0.0
126425,1.0
128146,0.0
8921,0.0
21090,0.0
132070,0.0
84862,0.0
79691,0.0
137837,0.0
9176,0.0
18577,0.0
121394,0.0
100941,0.0
72048,0.0
95220,0.0
129453,0.0
11602,0.0
147745,0.0
103296,1.0
66890,0.0
51274,1.0
134900,0.0
59714,1.0
131194,1.0
1630,1.0
26177,0.0
78184,0.0
130606,0.0
123728,1.0
79542,0.0
91094,0.0
126917,0.0
16348,0.0
68693,0.0
77343,0.0
119918,0.0
58369,1.0
85342,0.0
53546,0.0
1441,0.0
21631,0.0
31062,1.0
66438,0.0
90878,0.0
59938,1.0
92462,0.0
121068,0.0
65868,1.0
80584,0.0
43448,0.0
75538,0.0
47102,0.0
127276,0.0
73546,1.0
30687,0.0
112530,0.0
141851,0.0
86375,0.0
69955,0.0
53296,0.0
146075,0.0
96416,0.0
134376,0.0
88789,0.0
6492,0.0
65102,0.0
26043,1.0
84202,0.0
36631,0.0
40723,0.0
78019,1.0
91443,0.0
11315,0.0
26109,0.0
107864,0.0
24996,0.0
103223,0.0
127670,0.0
97573,0.0
81091,0.0
119749,0.0
58960,1.0
94703,0.0
112683,0.0
147922,0.0
123078,0.0
58064,0.0
130018,1.0
113054,0.0
50931,1.0
123224,0.0
107014,0.0
130332,1.0
19753,0.0
43387,0.0
65878,0.0
114656,0.0
129586,0.0
70958,1.0
36751,0.0
74022,0.0
36512,0.0
3206,0.0
33618,0.0
114692,0.0
130337,0.0
78115,0.0
132245,0.0
37452,0.0
148011,0.0
34050,0.0
135049,0.0
12468,0.0
85049,0.0
119558,0.0
141840,0.0
15480,0.0
98778,0.0
24995,0.0
72844,0.0
90436,0.0
97607,0.0
104482,0.0
4278,0.0
67092,0.0
1627,1.0
79568,1.0
60318,0.0
105269,1.0
665,1.0
50387,0.0
57961,0.0
46979,0.0
27156,1.0
97276,0.0
141522,0.0
53991,0.0
116012,1.0
34711,0.0
79819,0.0
125773,0.0
54311,1.0
4524,0.0
124174,0.0
122895,1.0
117504,1.0
64290,1.0
127262,0.0
137130,0.0
80917,1.0
107105,1.0
55768,1.0
19064,0.0
6699,0.0
103255,1.0
32896,0.0
89413,0.0
74494,0.0
49895,0.0
114837,0.0
12214,0.0
8794,0.0
53002,1.0
39850,0.0
86589,0.0
98640,1.0
11101,1.0
94857,1.0
87494,0.0
30362,0.0
40148,1.0
79334,1.0
385,1.0
14119,0.0
36147,1.0
70147,1.0
73849,0.0
33596,0.0
93892,0.0
127636,0.0
78007,0.0
99752,1.0
102114,0.0
18122,0.0
18106,1.0
63452,1.0
43137,0.0
3382,0.0
59370,0.0
109481,0.0
61355,0.0
41454,0.0
93907,1.0
141441,0.0
123089,0.0
20438,0.0
23488,1.0
29691,1.0
137487,0.0
74384,0.0
109530,1.0
58474,0.0
112813,0.0
112535,0.0
56318,1.0
117653,0.0
51933,0.0
88189,0.0
91570,1.0
89339,0.0
49980,0.0
46952,0.0
16713,0.0
115539,0.0
54067,0.0
56402,0.0
33035,0.0
10699,0.0
6810,0.0
102740,1.0
122187,0.0
6361,0.0
98146,1.0
33471,0.0
142061,0.0
91863,0.0
24857,0.0
86618,0.0
1222,0.0
119431,0.0
53158,0.0
114179,1.0
48144,1.0
57491,1.0
61242,0.0
47527,0.0
20597,0.0
122811,0.0
52976,0.0
69062,0.0
118704,0.0
115835,0.0
44702,1.0
32876,0.0
17583,0.0
134829,1.0
123300,1.0
97721,1.0
74773,0.0
62867,0.0
55867,0.0
75323,0.0
42525,0.0
42301,0.0
93110,0.0
80002,0.0
101330,0.0
34885,1.0
128641,1.0
36132,0.0
116839,0.0
114715,1.0
115229,1.0
9301,0.0
106291,1.0
10165,0.0
128647,1.0
118581,0.0
143239,0.0
73685,1.0
82023,1.0
40253,0.0
112861,1.0
48341,0.0
77231,0.0
78331,1.0
140485,1.0
119678,1.0
82449,1.0
30916,0.0
57713,1.0
85825,0.0
141831,0.0
68663,0.0
123498,0.0
128118,1.0
14794,0.0
32585,0.0
36124,0.0
5318,1.0
10454,0.0
81531,0.0
81329,1.0
37765,0.0
45690,0.0
145370,0.0
135843,0.0
58836,1.0
82635,0.0
116329,1.0
135625,0.0
78245,0.0
139702,0.0
59994,0.0
88281,0.0
13757,0.0
111720,0.0
1246,1.0
139385,0.0
29072,0.0
140432,0.0
21367,0.0
84622,0.0
66471,0.0
65381,0.0
78473,0.0
119740,0.0
106054,0.0
74203,0.0
37868,0.0
1987,0.0
53420,0.0
807,0.0
26479,0.0
18958,1.0
93823,0.0
1875,0.0
27671,0.0
72046,0.0
3302,1.0
14606,0.0
83800,0.0
93972,1.0
124655,0.0
87498,0.0
27498,0.0
72957,0.0
92447,0.0
1086,0.0
19175,0.0
147984,0.0
46879,0.0
111633,1.0
981,0.0
24138,0.0
81826,0.0
49977,0.0
25452,0.0
10102,0.0
77222,0.0
120301,0.0
26884,0.0
1144,0.0
123823,0.0
13354,1.0
124519,0.0
24470,0.0
64522,0.0
35870,0.0
140706,1.0
7202,0.0
143073,1.0
131756,1.0
45143,0.0
130377,0.0
68452,0.0
47529,0.0
11455,0.0
14235,0.0
110911,1.0
7922,0.0
108290,0.0
148758,0.0
113359,0.0
102690,0.0
148433,1.0
49391,1.0
88349,1.0
6542,0.0
40102,0.0
125930,0.0
106018,0.0
121576,1.0
60668,0.0
34713,0.0
78125,0.0
122262,0.0
23082,0.0
115571,0.0
59894,1.0
17157,0.0
31054,0.0
32622,1.0
98816,0.0
86847,0.0
58966,0.0
69960,0.0
24034,1.0
116200,0.0
6256,0.0
109340,0.0
69446,0.0
137050,0.0
67663,0.0
12522,1.0
29100,0.0
35372,0.0
3004,0.0
12488,1.0
98685,0.0
134338,0.0
9685,0.0
130692,0.0
135210,0.0
54455,0.0
126585,0.0
66807,0.0
16747,0.0
143013,0.0
114538,0.0
19138,0.0
105340,0.0
80333,0.0
14260,0.0
147336,0.0
59194,0.0
56244,1.0
32672,0.0
138513,0.0
135691,0.0
138452,0.0
22532,0.0
29214,0.0
110577,0.0
14813,0.0
36685,0.0
64053,0.0
71620,0.0
21285,0.0
8779,0.0
45027,0.0
133452,0.0
35664,1.0
44066,0.0
101491,0.0
123941,0.0
37651,0.0
72460,0.0
102138,0.0
22213,0.0
92795,0.0
27000,0.0
30129,0.0
10143,0.0
73052,0.0
5125,0.0
84327,0.0
92695,0.0
41446,1.0
52394,0.0
144630,0.0
139409,0.0
54370,0.0
23103,0.0
51637,1.0
126071,0.0
75046,0.0
77938,0.0
15587,0.0
30433,0.0
123754,0.0
86952,1.0
104674,0.0
15733,0.0
46793,0.0
26707,1.0
81096,1.0
89510,0.0
22798,0.0
108381,1.0
43852,0.0
125860,0.0
42308,0.0
100136,0.0
146857,0.0
37907,0.0
52289,0.0
13660,1.0
51138,0.0
128996,0.0
77976,1.0
16984,1.0
123331,0.0
29781,0.0
122177,1.0
95304,0.0
32625,0.0
5425,1.0
106839,1.0
107402,0.0
72247,0.0
16939,0.0
120772,1.0
36303,1.0
114888,1.0
22700,0.0
83628,0.0
120572,1.0
78494,1.0
34118,1.0
56820,0.0
13031,0.0
69350,1.0
29936,0.0
44544,0.0
119442,0.0
112900,0.0
133824,1.0
71784,0.0
13572,0.0
74534,0.0
60383,0.0
91815,1.0
62423,0.0
100076,0.0
2025,0.0
87704,0.0
24516,1.0
125246,0.0
93308,0.0
43766,0.0
11406,1.0
140072,0.0
95990,0.0
73035,0.0
48939,0.0
52884,0.0
32548,0.0
140047,0.0
65534,1.0
118192,0.0
50385,0.0
38503,0.0
16729,0.0
37350,0.0
119424,0.0
67870,0.0
4269,1.0
7640,0.0
116095,0.0
80025,0.0
26129,0.0
23863,0.0
96016,1.0
37843,0.0
7003,0.0
82304,1.0
34189,0.0
87277,1.0
111081,0.0
56164,0.0
19525,0.0
63252,0.0
108116,0.0
11901,0.0
68335,0.0
7769,0.0
68683,0.0
144705,0.0
125617,0.0
98665,0.0
79623,0.0
137251,1.0
71833,1.0
39902,0.0
72674,1.0
95858,1.0
68386,0.0
141308,0.0
126110,0.0
118436,1.0
130950,0.0
125051,1.0
61160,0.0
25966,0.0
50398,0.0
11208,1.0
127100,0.0
143541,1.0
82046,1.0
49078,0.0
108928,0.0
7824,0.0
44524,0.0
90433,0.0
128502,0.0
54910,0.0
135851,1.0
65523,0.0
30449,0.0
23256,0.0
64418,0.0
25136,0.0
56232,0.0
139303,1.0
132937,0.0
109392,0.0
26321,0.0
99676,0.0
64644,0.0
23843,0.0
94374,0.0
143120,0.0
14064,0.0
120820,0.0
145263,0.0
80799,1.0
11024,1.0
5878,1.0
39153,1.0
68538,0.0
67492,0.0
73408,1.0
113142,0.0
110480,0.0
93518,1.0
45477,0.0
143136,0.0
139071,1.0
66207,0.0
4746,1.0
49799,0.0
62593,0.0
24724,0.0
145911,1.0
75859,0.0
38440,0.0
107133,0.0
115753,1.0
91020,0.0
17580,1.0
7230,0.0
98808,1.0
98981,1.0
138862,0.0
71789,0.0
65765,0.0
9942,0.0
130642,0.0
121015,0.0
5190,0.0
99511,0.0
125054,0.0
20183,0.0
139816,0.0
13888,0.0
58674,0.0
24473,1.0
94997,0.0
52035,1.0
50713,1.0
82788,0.0
10758,1.0
136111,1.0
85462,0.0
672,0.0
144928,0.0
76069,0.0
32947,0.0
102888,1.0
53913,0.0
85240,0.0
120489,1.0
134777,1.0
16433,1.0
81208,0.0
147571,0.0
36421,0.0
39606,0.0
22085,0.0
114852,0.0
112618,0.0
108329,0.0
2081,1.0
147211,1.0
93061,0.0
28514,0.0
33781,0.0
17903,1.0
118452,0.0
717,1.0
78555,1.0
135442,0.0
66064,1.0
125274,0.0
54055,0.0
118938,0.0
95619,1.0
51876,0.0
62878,1.0
50481,0.0
78486,1.0
118403,0.0
75029,0.0
50176,0.0
135510,0.0
92324,0.0
127943,0.0
103303,0.0
93252,0.0
136176,0.0
58881,0.0
30610,1.0
126385,0.0
66948,0.0
76395,0.0
73289,0.0
64422,0.0
10853,1.0
86973,0.0
56179,1.0
69455,0.0
122158,0.0
23295,1.0
94172,0.0
69600,0.0
145944,0.0
49713,1.0
146049,0.0
15263,0.0
95347,0.0
84920,0.0
141650,0.0
114308,0.0
132084,1.0
104696,1.0
102027,0.0
37659,0.0
142937,1.0
68560,0.0
45521,0.0
48787,1.0
131113,0.0
51037,0.0
22333,0.0
148628,0.0
42924,0.0
66765,0.0
146063,1.0
45309,0.0
79620,0.0
37086,0.0
21977,1.0
11604,0.0
81122,1.0
112891,0.0
101982,1.0
95861,1.0
97204,0.0
125471,0.0
17643,0.0
106962,0.0
6066,0.0
99196,0.0
108532,1.0
126645,1.0
88695,0.0
11202,1.0
65593,0.0
90925,0.0
141397,0.0
89945,0.0
69927,0.0
20247,0.0
105,1.0
65643,1.0
42764,0.0
63385,0.0
113685,0.0
74126,0.0
108279,1.0
67376,0.0
40209,0.0
54736,0.0
138927,0.0
33108,0.0
77694,0.0
52791,1.0
10892,0.0
37143,1.0
136334,0.0
110219,0.0
102308,1.0
29369,0.0
42598,0.0
118305,1.0
135133,0.0
2984,0.0
115319,1.0
55896,0.0
81698,1.0
125932,1.0
101378,0.0
119935,0.0
65663,0.0
22363,0.0
50755,0.0
46549,0.0
124845,0.0
22542,0.0
133013,0.0
68557,0.0
61128,0.0
33870,0.0
139550,1.0
86102,0.0
28184,0.0
113179,0.0
143585,0.0
146974,1.0
11743,0.0
41527,0.0
61740,1.0
113996,0.0
58557,0.0
122911,1.0
60342,1.0
99275,0.0
135153,0.0
133624,0.0
53853,0.0
69710,0.0
104393,0.0
82438,1.0
129975,0.0
16781,1.0
144184,0.0
87047,1.0
55114,0.0
98280,0.0
64037,0.0
122160,0.0
138647,0.0
21775,0.0
107621,0.0
50170,0.0
109283,0.0
96516,0.0
73,1.0
114678,0.0
89943,0.0
2531,0.0
116903,0.0
102190,1.0
88913,0.0
29254,0.0
83194,1.0
65287,0.0
52566,0.0
115729,0.0
42360,0.0
100951,1.0
61530,0.0
38778,0.0
65055,0.0
113103,1.0
119754,0.0
12156,0.0
117149,0.0
101708,0.0
33725,0.0
135182,0.0
76668,0.0
46926,0.0
6627,1.0
22245,0.0
106723,0.0
6014,0.0
112267,1.0
78201,0.0
32291,0.0
90649,0.0
22223,0.0
50581,0.0
70300,0.0
52362,0.0
11911,1.0
2756,0.0
102219,0.0
70122,0.0
119677,0.0
143902,0.0
137214,0.0
70992,0.0
83360,0.0
44557,0.0
16511,0.0
128989,1.0
126549,0.0
76308,0.0
66383,1.0
143034,1.0
32823,0.0
66262,0.0
82824,0.0
31586,0.0
126084,0.0
